WATERTEMP,AIRTEMP,FLOW,PRECIP,CLOUD,SUNSHINE,WIND
15.7,-0.130324678967584,-0.718887694031256,-0.326534804423697,0.238851935382758,-0.422523148261565,-0.221072623575952
14.8,-0.78351962562157,-0.677662840512776,2.9268692884547,1.7057943791827,-1.85066902550471,-0.221072623575952
16.4,0.122046095876001,-0.580025029547952,-0.326534804423697,0.727832749982738,-0.611146188652169,-0.221072623575952
17,0.41153021996129,-0.577855300415401,-0.326534804423697,-0.00563847191723209,0.0894536756557893,-0.221072623575952
17.4,0.864313080710076,-0.584364487813056,-0.326534804423697,-1.22809050841718,0.790053539963748,-0.221072623575952
18.4,0.945962449041824,-0.582194758680504,-0.326534804423697,-1.96156173031715,1.40981495839002,-0.221072623575952
19,0.90142642995178,-0.595213133475813,-0.326534804423697,-2.45054254491713,1.43676110701725,-0.221072623575952
19.4,0.782663712378328,-0.60389205000602,-0.170121146112235,-0.00563847191723209,0.628376648200373,-0.221072623575952
18.1,-0.0857886598775398,-0.614740695668779,-0.23268660943682,-0.739109693817202,0.170292121537477,-0.221072623575952
15.8,0.20369546420775,-0.632098528729191,-0.326534804423697,-3.1840137668171,1.59843799878062,-0.221072623575952
16,-0.0857886598775398,-0.608231508271123,1.98838733858593,1.7057943791827,-1.87761517413194,-0.221072623575952
15.2,-0.293623415631081,-0.519272613836506,2.5201937768449,1.7057943791827,-1.87761517413194,-0.221072623575952
14.4,-0.538571520626325,-0.482387218583129,0.142706170510688,0.972323157282728,-1.4734229447235,-0.221072623575952
13,-0.456922152294577,-0.469368843787819,-0.326534804423697,-0.00563847191723209,1.03256887760881,-0.221072623575952
14.1,-0.0783659900291989,-0.467199114655267,-0.326534804423697,1.7057943791827,-0.58420004002494,-0.221072623575952
14.3,-0.538571520626325,-0.473708302052922,0.799643535418826,-0.00563847191723209,-0.341684702379877,-0.221072623575952
13.2,-0.790942295469911,-0.447671552462302,-0.326534804423697,0.483342342682748,-0.287792405125419,-0.221072623575952
12.2,-0.78351962562157,-0.412955886341477,-0.326534804423697,-0.739109693817202,0.790053539963748,-0.221072623575952
11.7,-0.701870257289822,-0.393428324148513,0.142706170510688,1.21681356458272,-1.52731524197796,-0.221072623575952
10.4,-1.02846773061681,-0.378240220220651,-0.326534804423697,-0.250128879217222,-0.476415445516023,-0.221072623575952
10.7,-0.620220888958074,-0.317487804509205,-0.326534804423697,-1.71707132301716,1.19424576937219,-0.221072623575952
12.2,-0.494035501536281,-0.352203470630031,0.705795340431949,1.7057943791827,-1.33869220158736,-0.221072623575952
12.2,-0.494035501536281,-0.356542928895133,2.05095280191052,1.7057943791827,-1.82372287687748,-0.221072623575952
11.4,-0.620220888958074,-0.278432680123278,2.9268692884547,1.7057943791827,-1.87761517413194,-0.221072623575952
9.7,-0.954241032133407,-0.0983451621214878,-0.326534804423697,-0.250128879217222,0.843945837218206,-0.221072623575952
9.8,-1.65197199787744,-0.219849993544379,-0.326534804423697,-1.22809050841718,-0.0452770674803565,-0.221072623575952
8.9,-1.23630248637036,-0.204661889616518,0.142706170510688,1.46130397188271,-1.20396145845121,-0.221072623575952
8.6,-0.820632974863274,-0.120042453447006,-0.326534804423697,1.46130397188271,-1.15006916119675,-0.221072623575952
8.5,-1.48867326121394,-0.154758119567831,-0.23268660943682,1.46130397188271,-1.82372287687748,-0.221072623575952
7.3,-1.69650801696748,-0.124381911712109,-0.23268660943682,-0.983600101117192,1.08646117486327,-0.221072623575952
7.1,-1.36248787379215,-0.167776494363146,-0.326534804423697,-3.1840137668171,1.14035347211773,-0.221072623575952
7.5,-0.738983606531526,-0.180794869158452,-0.326534804423697,-2.93952335951711,1.1134073234905,-0.221072623575952
8.2,-0.330736764872785,-0.195982973086314,-0.326534804423697,1.21681356458272,-1.39258449884181,-0.221072623575952
8.7,-0.620220888958074,-0.178625140025897,-0.326534804423697,-2.20605213761714,0.951730431727123,-0.221072623575952
8.8,-0.701870257289822,-0.180794869158452,-0.326534804423697,0.727832749982738,0.278076716046393,-0.221072623575952
9.5,-0.620220888958074,-0.178625140025897,-0.326534804423697,-0.250128879217222,1.00562272898158,-0.221072623575952
9.2,-0.909705013043362,-0.189473785688657,-0.326534804423697,-1.71707132301716,0.547538202318685,-0.221072623575952
8.4,-0.828055644711614,-0.243717014002445,-0.326534804423697,-0.494619286517212,-0.180007810616502,-0.221072623575952
8.7,-0.494035501536281,-0.241547284869898,-0.326534804423697,0.727832749982738,0.0625075270285602,-0.221072623575952
8.9,-0.249087396541036,-0.243717014002445,0.299119828822149,0.972323157282728,-1.74288443099579,-0.221072623575952
8.9,-1.03589040046516,-0.235038097472241,-0.326534804423697,0.238851935382758,-1.15006916119675,-0.221072623575952
7.9,-1.16207578788695,-0.228528910074584,-0.326534804423697,-0.250128879217222,-0.206953959243731,-0.221072623575952
8.3,-0.78351962562157,-0.222019722676934,-0.326534804423697,1.46130397188271,-1.50036909335073,-0.221072623575952
6.3,-1.61485864863573,-0.204661889616518,-0.23268660943682,-0.983600101117192,-0.206953959243731,-0.221072623575952
8.8,-0.820632974863274,0.995198320684531,0.549381682120488,1.46130397188271,-1.04228456668784,-0.221072623575952
6.7,-1.2808385054604,1.14707935996315,-0.326534804423697,0.238851935382758,-0.153061661989273,-0.221072623575952
7,-0.865168993953318,0.995198320684531,-0.23268660943682,0.238851935382758,0.358915161928081,-0.221072623575952
7.7,-0.909705013043362,0.730491366513236,-0.326534804423697,-0.250128879217222,0.574484350945914,-0.221072623575952
7,-1.36248787379215,0.56342222330676,-0.0762729511253584,1.21681356458272,-0.180007810616502,-0.221072623575952
6.6,-1.52578661045564,0.292206081737801,0.142706170510688,1.7057943791827,-1.87761517413194,-0.221072623575952
6.6,-0.865168993953318,0.350788768316699,-0.23268660943682,0.238851935382758,-0.0722232161075857,-0.221072623575952
8.8,-0.709292927138162,0.292206081737801,-0.326534804423697,-0.494619286517212,1.1134073234905,-0.221072623575952
8.8,-0.701870257289822,0.159852604652157,-0.326534804423697,1.7057943791827,-0.665038485906627,-0.221072623575952
9.6,-0.575684869868029,0.16419206291726,0.455533487133611,1.7057943791827,-0.718930783161086,-0.221072623575952
7.9,-1.2437251562187,0.214095832965946,-0.326534804423697,1.7057943791827,-1.68899213374134,-0.221072623575952
7.3,-0.828055644711614,0.248811499086771,-0.326534804423697,0.238851935382758,0.143345972910248,-0.221072623575952
9.8,-0.575684869868029,0.168531521182362,1.26888451035321,1.7057943791827,-0.665038485906627,-0.221072623575952
9.1,-1.07300374970686,0.172870979447464,0.611947145445072,1.7057943791827,-0.395576999634336,-0.221072623575952
7.7,-0.954241032133407,0.209756374700844,-0.326534804423697,0.238851935382758,1.22119191799941,-0.221072623575952
8.6,-0.790942295469911,0.109948834603471,-0.326534804423697,-0.494619286517212,0.978676580354352,-0.221072623575952
11.2,-0.167438028209288,0.120797480266222,0.611947145445072,0.727832749982738,0.466699756436998,-0.221072623575952
12.3,-0.00413929154579143,0.224944478628705,-0.326534804423697,0.238851935382758,0.655322796827602,-0.221072623575952
11.7,-0.249087396541036,0.350788768316699,-0.326534804423697,1.21681356458272,-0.58420004002494,-0.221072623575952
11.7,-0.167438028209288,0.389843892702627,-0.326534804423697,1.7057943791827,-1.79677672825025,-0.221072623575952
11.2,-0.0412526407874952,0.396353080100284,-0.326534804423697,1.21681356458272,-0.638092337279398,-0.221072623575952
10.8,-0.293623415631081,0.480972516269796,-0.326534804423697,1.21681356458272,-1.06923071531506,-0.221072623575952
11,-0.58310753971637,0.68058759646455,-0.326534804423697,0.238851935382758,0.143345972910248,-0.221072623575952
10.1,-1.07300374970686,0.765207032634061,-0.326534804423697,0.972323157282728,0.251130567419164,-0.221072623575952
7.7,-0.954241032133407,0.697945429524958,-0.0762729511253584,1.7057943791827,-1.68899213374134,-0.221072623575952
7.4,-0.620220888958074,0.648041659476272,-0.23268660943682,1.46130397188271,-1.2847999043329,-0.221072623575952
8.5,-0.664756908048118,0.587289243764826,-0.326534804423697,-1.71707132301716,1.3020303638811,-0.221072623575952
10.8,-0.0857886598775398,0.474463328872138,0.455533487133611,0.727832749982738,0.331969013300852,-0.221072623575952
12.1,-0.048675310635836,0.38333470530497,-0.326534804423697,0.972323157282728,-0.126115513362044,-0.221072623575952
11.5,-0.494035501536281,0.415880642293247,-0.170121146112235,1.21681356458272,-0.287792405125419,-0.221072623575952
10.7,-0.375272783962829,0.528706557185935,-0.326534804423697,0.238851935382758,1.19424576937219,-0.221072623575952
11.9,0.0403967275442529,0.548234119378899,-0.326534804423697,0.972323157282728,-0.745876931788315,-0.221072623575952
13.9,0.827199731468372,0.496160620197657,-0.326534804423697,0.972323157282728,0.70921509408206,-0.221072623575952
13.3,-0.412386133204533,0.760867574368959,0.0801407071861031,1.46130397188271,-0.530307742770481,-0.221072623575952
10.6,-0.657334238199777,1.16877665128866,0.549381682120488,1.7057943791827,-1.87761517413194,-0.221072623575952
9.1,-0.130324678967584,1.40744685586935,-0.326534804423697,0.483342342682748,-0.530307742770481,-0.221072623575952
10.8,-0.048675310635836,1.29896039924176,-0.0762729511253584,-0.250128879217222,0.682268945454831,-0.221072623575952
12.6,0.159159445117705,1.14707935996315,0.0801407071861031,-1.22809050841718,1.38286880976279,-0.221072623575952
13.8,0.0775100767859566,1.03859290333557,1.11247085204175,0.727832749982738,-0.341684702379877,-0.221072623575952
13.1,-0.657334238199777,1.10368477731212,0.705795340431949,1.21681356458272,-1.82372287687748,-0.221072623575952
12.7,-0.412386133204533,1.29896039924176,-0.326534804423697,0.727832749982738,0.736161242709289,-0.221072623575952
11.2,-0.78351962562157,1.58102518647347,-0.326534804423697,0.972323157282728,-0.180007810616502,-0.221072623575952
13.4,0.20369546420775,1.14707935996315,-0.326534804423697,-0.250128879217222,1.46370725564448,-0.221072623575952
11.9,-0.494035501536281,0.995198320684531,0.236554365497565,1.21681356458272,-0.853661526297231,-0.221072623575952
10.9,-0.249087396541036,0.886711864056953,-0.326534804423697,0.483342342682748,0.70921509408206,-0.221072623575952
13.1,-0.0412526407874952,0.758697845236404,-0.326534804423697,-2.20605213761714,2.05652252544352,-0.221072623575952
15.2,0.537715607383083,0.589458972897381,-0.326534804423697,-0.983600101117192,2.00263022818906,-0.221072623575952
15.9,0.945962449041824,1.51593331249692,-0.326534804423697,-2.69503295221712,2.35293016034304,-0.221072623575952
12,0.122046095876001,2.25364121756448,-0.326534804423697,-0.00563847191723209,0.790053539963748,-0.221072623575952
12.9,0.322458181781202,2.18854934358793,-0.326534804423697,-0.00563847191723209,1.43676110701725,-0.221072623575952
14.8,0.864313080710076,1.77630080840312,-0.326534804423697,-0.494619286517212,0.197238270164706,-0.221072623575952
14.9,0.493179588293039,1.62441976912451,-0.326534804423697,-0.250128879217222,0.897838134472664,-0.221072623575952
14.2,0.20369546420775,1.66781435177554,-0.326534804423697,-1.47258091571717,2.00263022818906,-0.221072623575952
13.9,-0.211974047299332,1.71120893442657,-0.326534804423697,-0.00563847191723209,0.763107391336518,-0.221072623575952
14.8,-0.456922152294577,1.27726310791625,-0.326534804423697,0.238851935382758,-0.287792405125419,-0.221072623575952
14.5,0.0403967275442529,1.23386852526521,-0.326534804423697,-3.1840137668171,2.4068224575975,-0.221072623575952
16,0.574828956624787,1.23386852526521,-0.0137074878007738,-1.22809050841718,1.03256887760881,-0.221072623575952
16.6,0.701014344046579,1.21217123393969,0.299119828822149,-0.983600101117192,1.49065340427171,-0.221072623575952
17,0.656478324956535,1.19047394261418,-0.326534804423697,-1.22809050841718,1.78706103917123,-0.221072623575952
16.8,0.574828956624787,1.14707935996315,-0.326534804423697,0.483342342682748,0.224184418791935,-0.221072623575952
14.7,-0.0783659900291989,1.25556581659073,-0.326534804423697,1.7057943791827,-1.82372287687748,-0.221072623575952
14.3,0.537715607383083,1.38574956454383,-0.23268660943682,-0.00563847191723209,-0.126115513362044,-0.221072623575952
16.7,0.530292937534742,1.16877665128866,-0.326534804423697,-3.1840137668171,2.37987630897027,-0.221072623575952
19,1.27255992236882,0.873693489261639,-0.0762729511253584,-1.22809050841718,0.790053539963748,-0.221072623575952
18.6,1.02761181737357,0.843317281405916,0.142706170510688,-1.71707132301716,1.24813806662664,-0.221072623575952
18,0.738127693288283,0.836808094008267,-0.170121146112235,-1.47258091571717,0.978676580354352,-0.221072623575952
18.1,0.908849099800121,0.832468635743164,2.45762831352032,0.727832749982738,0.38586131055531,-0.221072623575952
17.6,0.574828956624787,0.847656739671026,0.236554365497565,0.238851935382758,-0.503361594143252,-0.221072623575952
16.1,-0.0857886598775398,0.914918342780121,4.77255045652995,0.972323157282728,-1.33869220158736,-0.221072623575952
15.2,-0.048675310635836,1.01689561201005,3.3335448000645,1.7057943791827,-1.87761517413194,-0.221072623575952
15.5,0.456066239051335,1.10368477731212,-0.326534804423697,0.972323157282728,-0.126115513362044,-0.221072623575952
17.2,0.574828956624787,1.03859290333557,3.80278577499889,-0.739109693817202,0.70921509408206,-0.221072623575952
17.6,0.41153021996129,0.871523760129092,0.0801407071861031,1.46130397188271,-1.31174605296013,-0.221072623575952
17.9,0.663900994804876,0.773885949164266,-0.326534804423697,-0.739109693817202,1.24813806662664,-0.221072623575952
18.7,1.02761181737357,0.721812449983032,1.11247085204175,0.238851935382758,1.24813806662664,-0.221072623575952
18,0.782663712378328,0.645871930343725,-0.326534804423697,-1.96156173031715,2.11041482269798,-0.221072623575952
18.1,0.448643569202994,0.552573577644001,-0.326534804423697,-3.1840137668171,2.32598401171581,-0.221072623575952
19.9,0.983075798283528,0.259660144749531,-0.326534804423697,-3.1840137668171,2.29903786308858,-0.221072623575952
20.5,1.36163196054891,0.149003958989398,0.0801407071861031,-1.22809050841718,1.27508421525387,-0.221072623575952
19.2,0.656478324956535,0.0578753354222292,-0.326534804423697,-0.00563847191723209,0.547538202318685,-0.221072623575952
19.6,0.656478324956535,0.0600450645547765,-0.23268660943682,0.238851935382758,1.1134073234905,-0.221072623575952
17.2,0.366994200871246,0.00146237797588546,-0.326534804423697,0.727832749982738,-0.126115513362044,-0.221072623575952
18.7,0.656478324956535,0.0491964188920248,-0.326534804423697,-3.1840137668171,2.24514556583412,-0.221072623575952
19.9,1.15379720479536,-0.00721653855431877,-0.326534804423697,-0.00563847191723209,1.78706103917123,-0.221072623575952
21,1.27255992236882,-0.0701386833983197,0.455533487133611,-1.22809050841718,1.00562272898158,-0.221072623575952
21.1,1.23544657312711,-0.156927848700386,-0.326534804423697,-3.1840137668171,2.19125326857966,-0.221072623575952
21.7,1.23544657312711,-0.245886743135,-0.326534804423697,-2.93952335951711,1.97568407956183,-0.221072623575952
22,1.6511160846342,-0.332675908437067,-0.326534804423697,-1.71707132301716,1.54454570152616,-0.221072623575952
21.9,0.90142642995178,-0.410786157208922,-0.326534804423697,0.238851935382758,0.278076716046393,-0.221072623575952
21.7,1.15379720479536,-0.384749407618308,-0.326534804423697,-3.1840137668171,2.13736097132521,-0.221072623575952
21.3,0.745550363136624,-0.441162365064647,-0.170121146112235,-0.739109693817202,0.951730431727123,-0.221072623575952
19.8,0.329880851629542,-0.512763426438851,-0.326534804423697,-0.983600101117192,0.628376648200373,-0.221072623575952
19.5,0.574828956624787,-0.551818550824781,-0.326534804423697,-3.1840137668171,2.11041482269798,-0.221072623575952
21,1.36163196054891,-0.595213133475813,-0.23268660943682,-1.22809050841718,0.682268945454831,-0.221072623575952
21.3,1.35420929070057,-0.614740695668779,-0.326534804423697,-1.22809050841718,2.08346867407075,-0.221072623575952
21.9,1.48039467812236,-0.645116903524501,-0.326534804423697,-3.1840137668171,2.05652252544352,-0.221072623575952
21.8,1.19091055403707,-0.675493111380224,-0.326534804423697,-3.1840137668171,2.05652252544352,-0.221072623575952
22,1.48039467812236,-0.71020877750105,-0.326534804423697,-2.45054254491713,1.92179178230737,-0.221072623575952
21.4,1.23544657312711,-0.751433631019531,-0.326534804423697,-0.00563847191723209,1.3020303638811,-0.221072623575952
20.6,1.15379720479536,-0.76228227668229,-0.326534804423697,-0.494619286517212,0.655322796827602,-0.221072623575952
13.9,-0.575684869868029,-0.608231508271123,0.455533487133611,1.21681356458272,-1.58120753923242,-0.221072623575952
13.4,-0.0857886598775398,-0.582194758680504,-0.326534804423697,-0.00563847191723209,1.27508421525387,-0.221072623575952
16.2,0.663900994804876,-0.504084509908645,-0.326534804423697,0.727832749982738,0.520592053691456,-0.221072623575952
17.3,0.530292937534742,-0.495405593378439,-0.326534804423697,-1.47258091571717,1.24813806662664,-0.221072623575952
18.1,0.41153021996129,-0.525781801234162,-0.23268660943682,-0.00563847191723209,0.951730431727123,-0.221072623575952
16.7,0.248231483297794,-0.545309363427126,-0.326534804423697,-0.739109693817202,1.19424576937219,-0.221072623575952
16.5,0.819777061620031,-0.545309363427126,-0.326534804423697,1.21681356458272,1.49065340427171,-0.221072623575952
17.6,0.322458181781202,-0.547479092559678,2.30121465520886,1.21681356458272,0.197238270164706,-0.221072623575952
17.8,0.448643569202994,-0.538800176029471,-0.170121146112235,-0.00563847191723209,0.924784283099893,-0.221072623575952
17.6,0.619364975714832,-0.501914780776093,-0.326534804423697,-2.45054254491713,1.67927644466231,-0.221072623575952
17.8,0.619364975714832,-0.506254239041196,-0.326534804423697,0.238851935382758,0.358915161928081,-0.221072623575952
17.4,0.738127693288283,-0.506254239041196,-0.326534804423697,-1.47258091571717,1.08646117486327,-0.221072623575952
17.7,1.07214783646362,-0.506254239041196,-0.326534804423697,-1.71707132301716,1.46370725564448,-0.221072623575952
18.5,0.945962449041824,-0.514933155571403,-0.170121146112235,-0.250128879217222,-0.0722232161075857,-0.221072623575952
18,1.15379720479536,-0.521442342969058,-0.170121146112235,0.483342342682748,-0.0452770674803565,-0.221072623575952
18.5,0.90142642995178,-0.534460717764367,1.33144997367779,1.7057943791827,-1.85066902550471,-0.221072623575952
18.6,1.07214783646362,-0.525781801234162,0.455533487133611,0.727832749982738,-0.476415445516023,-0.221072623575952
15.5,0.285344832539498,-0.438992635932096,1.42529816866467,1.7057943791827,-1.87761517413194,-0.221072623575952
11.8,-0.122902009119244,0.0687239810849886,-0.326534804423697,-1.47258091571717,1.49065340427171,-0.221072623575952
12.8,-0.531148850777985,-0.072308412530867,-0.326534804423697,-1.71707132301716,1.3020303638811,-0.221072623575952
12.3,-1.16207578788695,-0.0983451621214878,-0.326534804423697,-1.22809050841718,1.08646117486327,-0.221072623575952
8.7,-1.02846773061681,0.0578753354222292,-0.23268660943682,0.483342342682748,-1.04228456668784,-0.221072623575952
9,-0.991354381375111,0.0318385858316085,-0.326534804423697,-1.22809050841718,0.70921509408206,-0.221072623575952
10.1,-0.538571520626325,0.023159669301404,-0.326534804423697,-1.22809050841718,0.790053539963748,-0.221072623575952
13,0.122046095876001,0.00580183624098769,-0.326534804423697,-1.22809050841718,1.3020303638811,-0.221072623575952
14.8,0.448643569202994,0.00146237797588546,-0.326534804423697,0.727832749982738,0.38586131055531,-0.221072623575952
13.2,-0.0857886598775398,0.0296688566990535,-0.326534804423697,-0.494619286517212,1.22119191799941,-0.221072623575952
12.9,-0.122902009119244,-0.0180651842170782,-0.326534804423697,0.483342342682748,0.547538202318685,-0.221072623575952
12.9,-0.412386133204533,-0.041932204675144,-0.326534804423697,-1.22809050841718,0.924784283099893,-0.221072623575952
11.8,-0.820632974863274,-0.0592900377355603,-0.326534804423697,-2.45054254491713,1.14035347211773,-0.221072623575952
10.7,-0.909705013043362,-0.0679689542657648,-0.326534804423697,0.727832749982738,-0.395576999634336,-0.221072623575952
10.6,-0.865168993953318,-0.0766478707959768,-0.326534804423697,-2.45054254491713,1.22119191799941,-0.221072623575952
10.8,-0.909705013043362,-0.0853267873261811,-0.326534804423697,-3.1840137668171,1.22119191799941,-0.221072623575952
10.7,-0.746406276379866,-0.0940057038563855,-0.326534804423697,-3.1840137668171,1.19424576937219,-0.221072623575952
10.7,-0.375272783962829,-0.10268462038659,-0.326534804423697,-1.22809050841718,0.951730431727123,-0.221072623575952
11.2,-0.0857886598775398,-0.104854349519145,-0.326534804423697,-2.20605213761714,1.14035347211773,-0.221072623575952
11.4,-0.249087396541036,-0.115702995181904,-0.326534804423697,-2.20605213761714,0.736161242709289,-0.221072623575952
11,-0.412386133204533,-0.104854349519145,-0.326534804423697,0.238851935382758,0.0625075270285602,-0.221072623575952
9.3,-0.657334238199777,-0.0853267873261811,-0.326534804423697,-2.20605213761714,1.08646117486327,-0.221072623575952
9.7,-0.501458171384622,-0.0853267873261811,-0.326534804423697,1.7057943791827,-1.4734229447235,-0.221072623575952
10.3,-0.790942295469911,-0.0831570581936262,-0.23268660943682,1.7057943791827,-1.06923071531506,-0.221072623575952
10.5,-0.909705013043362,-0.0657992251332175,-0.326534804423697,-2.20605213761714,1.03256887760881,-0.221072623575952
10.1,-0.575684869868029,-0.0527808503379032,-0.326534804423697,-3.1840137668171,1.00562272898158,-0.221072623575952
10,-0.664756908048118,-0.0484413920728012,-0.326534804423697,0.238851935382758,-1.09617686394229,-0.221072623575952
9.7,-1.07300374970686,-0.0571203086030054,-0.326534804423697,0.972323157282728,-0.799769229042773,-0.221072623575952
8.5,-1.65197199787744,-0.0679689542657648,-0.326534804423697,-1.96156173031715,0.978676580354352,-0.221072623575952
8.3,-0.909705013043362,-0.0701386833983197,-0.326534804423697,0.727832749982738,-0.988392269433377,-0.221072623575952
8.2,-0.909705013043362,-0.0940057038563855,-0.326534804423697,1.21681356458272,-1.60815368785965,-0.221072623575952
6.9,-1.77073471545089,-0.0983451621214878,-0.326534804423697,-1.22809050841718,0.439753607809768,-0.221072623575952
6.7,-1.1175397687969,-0.0874965164587284,-0.326534804423697,-0.983600101117192,0.574484350945914,-0.221072623575952
7.2,-0.78351962562157,-0.0788175999285239,-0.326534804423697,-0.739109693817202,0.358915161928081,-0.221072623575952
7.1,-1.60743597878739,-0.0679689542657648,-0.23268660943682,0.238851935382758,-1.39258449884181,-0.221072623575952
4.1,-2.18640422695797,-0.0636294960006625,-0.326534804423697,0.483342342682748,0.843945837218206,-0.221072623575952
4.2,-2.31258961437976,-0.0744781416634219,-0.326534804423697,0.483342342682748,0.0625075270285602,-0.221072623575952
3.8,-2.31258961437976,-0.117872724314451,0.0801407071861031,1.21681356458272,-0.691984634533856,-0.221072623575952
5.4,-0.538571520626325,-0.13957001563997,-0.326534804423697,1.21681356458272,-0.530307742770481,-0.221072623575952
7.5,-0.620220888958074,-0.0874965164587284,-0.326534804423697,1.21681356458272,-0.718930783161086,-0.221072623575952
7.3,-0.946818362285066,0.151173688121945,-0.326534804423697,1.21681356458272,0.305022864673623,-0.221072623575952
7.5,-1.15465311803861,0.151173688121945,1.83197368027447,1.46130397188271,-1.71593828236856,-0.221072623575952
5.7,-1.65197199787744,0.122967209398777,-0.0137074878007738,1.21681356458272,-0.718930783161086,-0.221072623575952
6.2,-0.991354381375111,0.0123110236386448,-0.326534804423697,0.972323157282728,0.197238270164706,-0.221072623575952
7.9,-0.865168993953318,0.0123110236386448,-0.326534804423697,1.46130397188271,-0.126115513362044,-0.221072623575952
9.2,-0.78351962562157,0.0622147936873315,-0.23268660943682,0.483342342682748,-0.58420004002494,-0.221072623575952
8.3,-1.60743597878739,0.235793124291465,3.39611026338909,1.7057943791827,-1.74288443099579,-0.221072623575952
6.5,-1.4441372421239,0.392013621835182,-0.326534804423697,-0.00563847191723209,0.655322796827602,-0.221072623575952
6.3,-1.52578661045564,0.413710913160693,-0.326534804423697,-1.22809050841718,1.51759955289894,-0.221072623575952
7.8,-1.90434277272102,0.244472040821669,6.1802733813331,1.7057943791827,-1.87761517413194,-0.221072623575952
8,-0.828055644711614,0.480972516269796,-0.0137074878007738,0.238851935382758,-0.58420004002494,-0.221072623575952
9.4,-0.701870257289822,0.409371454895591,-0.326534804423697,-2.93952335951711,1.9487379309346,-0.221072623575952
11.1,-0.664756908048118,0.415880642293247,-0.326534804423697,-1.96156173031715,1.92179178230737,-0.221072623575952
11.5,-0.790942295469911,0.552573577644001,-0.23268660943682,0.727832749982738,-0.0991693647348148,-0.221072623575952
